Product,Channel,gps_request_id,Plan_type,Plan_State,miningpassing,subscription_period,sales_code,OrderCat_OnPaymentType,FilterStatus,gps_request_status,Couponcode,gps_plan_id,order_created_at,Payment_month,Payment_Date,collection,RelayPrice_incl_gst,paid_status
GPS,Tele,1121806,NON- AIS,,NON-AIS,ANNUAL,328080,PayLater,ACTIVE,ACTIVE,,257,2025-06-20T16:59:42,202506,20-06-2025,3299.0,0.0,Paid
GPS,Market,1119789,NON- AIS,,NON-AIS,ANNUAL,802918,Regular,ACTIVE,ACTIVE,,257,2025-06-18T15:28:47,202506,18-06-2025,2999.5,0.0,Paid
GPS,Market,1072032,NON- AIS,,NON-AIS,ANNUAL,789573,Regular,ACTIVE,ACTIVE,,257,2025-04-19T16:13:08,202504,19-04-2025,3299.0,0.0,Paid
GPS,Market,1076865,NON- AIS,,NON-AIS,ANNUAL,55561,Regular,ACTIVE,ACTIVE,,257,2025-04-24T18:58:57,202504,24-04-2025,3599.0,0.0,Paid
GPS,Tele,1058542,NON- AIS,,NON-AIS,ANNUAL,303053,PayLater,ACTIVE,ACTIVE,,257,2025-04-05T17:10:45,202504,05-04-2025,3299.0,0.0,Paid
GPS,Market,1093252,NON- AIS,,NON-AIS,ANNUAL,608189,PayLater,ACTIVE,ACTIVE,,257,2025-05-16T10:27:51,202505,16-05-2025,3400.0,0.0,Paid
GPS,Market,886422,NON- AIS,,NON-AIS,ANNUAL,806735,PayLater,ACTIVE,ACTIVE,,115,2024-08-19T15:19:53,202505,15-05-2025,3100.0,0.0,Paid
GPS,Market,1070918,NON- AIS,,NON-AIS,ANNUAL,171999,Regular,ACTIVE,ACTIVE,,257,2025-04-18T18:14:21,202504,18-04-2025,3400.0,0.0,Paid
GPS,Market,1042623,NON- AIS,,NON-AIS,ANNUAL,114272,PayLater,ACTIVE,ACTIVE,,257,2025-03-17T15:38:27,202503,18-03-2025,3400.0,0.0,Paid
GPS,Market,1081425,NON- AIS,,NON-AIS,ANNUAL,509586,PayLater,ACTIVE,ACTIVE,,257,2025-04-30T12:57:54,202505,03-05-2025,3599.0,0.0,Paid
GPS,Market,1099903,NON- AIS,,NON-AIS,ANNUAL,910123,Regular,ACTIVE,ACTIVE,,257,2025-05-24T15:37:12,202505,24-05-2025,3400.0,0.0,Paid
GPS,Market,1075800,NON- AIS,,NON-AIS,ANNUAL,633716,Regular,ACTIVE,ACTIVE,,257,2025-04-23T18:37:21,202504,23-04-2025,3299.0,0.0,Paid
GPS,Market,1036700,NON- AIS,,NON-AIS,ANNUAL,854252,PayLater,ACTIVE,ACTIVE,,257,2025-03-08T18:56:28,202503,29-03-2025,3400.0,0.0,Paid
GPS,Market,1094008,NON- AIS,,NON-AIS,ANNUAL,70673,PayLater,ACTIVE,ACTIVE,,257,2025-05-17T07:50:13,202505,19-05-2025,3400.0,0.0,Paid
GPS,Market,1036219,NON- AIS,,NON-AIS,ANNUAL,555419,Regular,ACTIVE,ACTIVE,,257,2025-03-08T13:32:05,202503,08-03-2025,3899.0,300.0,Paid
GPS,Market,1116995,NON- AIS,,NON-AIS,ANNUAL,141797,PayLater,ACTIVE,ACTIVE,,257,2025-06-14T17:41:44,202506,14-06-2025,3699.0,300.0,Paid
GPS,Tele,1091308,NON- AIS,,NON-AIS,ANNUAL,485452,PayLater,GenuineOrder,CANCELLED,,257,2025-05-13T17:01:40,202505,13-05-2025,3599.0,300.0,Paid
GPS,Tele,1049597,NON- AIS,,NON-AIS,ANNUAL,456262,PayLater,GenuineOrder,CANCELLED,,257,2025-03-25T15:58:44,202503,26-03-2025,3299.0,0.0,Paid
GPS,Market,1122854,NON- AIS,,NON-AIS,ANNUAL,252790,Regular,ACTIVE,ACTIVE,,257,2025-06-21T17:06:17,202506,21-06-2025,3400.0,0.0,Paid
GPS,Market,1071005,NON- AIS,,NON-AIS,ANNUAL,81143,PayLater,ACTIVE,ACTIVE,,257,2025-04-18T20:12:49,202504,19-04-2025,3800.0,0.0,Paid
GPS,Tele,1111740,NON- AIS,,NON-AIS,ANNUAL,652673,PayLater,ACTIVE,ACTIVE,,257,2025-06-09T11:14:37,202506,09-06-2025,3299.0,0.0,Paid
GPS,Market,1085585,NON- AIS,,NON-AIS,ANNUAL,237480,PayLater,ACTIVE,ACTIVE,,257,2025-05-06T12:22:06,202505,06-05-2025,3800.0,300.0,Paid
GPS,Market,1122573,NON- AIS,,NON-AIS,ANNUAL,582667,Regular,ACTIVE,ACTIVE,,257,2025-06-21T14:21:16,202506,21-06-2025,3000.0,0.0,Paid
GPS,Market,1089674,NON- AIS,,NON-AIS,ANNUAL,18641,PayLater,ACTIVE,ACTIVE,,257,2025-05-11T12:51:59,202505,13-05-2025,3599.0,0.0,Paid
GPS,Market,1058033,NON- AIS,,NON-AIS,ANNUAL,82856,PayLater,ACTIVE,ACTIVE,,257,2025-04-05T11:51:33,202504,05-04-2025,3400.0,0.0,Paid
GPS,Market,1057091,NON- AIS,,NON-AIS,ANNUAL,803209,PayLater,ACTIVE,ACTIVE,,257,2025-04-04T12:00:12,202504,04-04-2025,3699.0,300.0,Paid
GPS,Market,1076654,NON- AIS,,NON-AIS,ANNUAL,25095,PayLater,ACTIVE,ACTIVE,,257,2025-04-24T15:59:06,202504,26-04-2025,3400.0,0.0,Paid
GPS,Toll,1126617,NON- AIS,,NON-AIS,ANNUAL,267398,Regular,ACTIVE,ACTIVE,,257,2025-06-26T12:51:39,202506,26-06-2025,3400.0,0.0,Paid
GPS,Market,1090864,NON- AIS,,NON-AIS,ANNUAL,41141,Regular,ACTIVE,ACTIVE,,257,2025-05-13T12:00:10,202505,13-05-2025,3699.0,300.0,Paid
GPS,Market,1054917,NON- AIS,,NON-AIS,ANNUAL,863924,Regular,ACTIVE,ACTIVE,,257,2025-04-01T17:14:41,202504,01-04-2025,3599.0,0.0,Paid
GPS,Market,1086240,NON- AIS,,NON-AIS,ANNUAL,869858,Regular,ACTIVE,ACTIVE,,257,2025-05-07T09:25:06,202505,07-05-2025,3400.0,0.0,Paid
GPS,Market,1051910,NON- AIS,,NON-AIS,ANNUAL,70497,Regular,ACTIVE,ACTIVE,,257,2025-03-28T12:12:38,202503,28-03-2025,2650.2727272727275,0.0,Paid
GPS,Market,1037900,NON- AIS,,NON-AIS,ANNUAL,675580,PayLater,ACTIVE,ACTIVE,,257,2025-03-10T16:53:06,202503,10-03-2025,3400.0,0.0,Paid
GPS,FS,1037355,NON- AIS,,NON-AIS,ANNUAL,75047,Regular,ACTIVE,ACTIVE,,257,2025-03-10T11:19:15,202503,10-03-2025,2401.0,0.0,Paid
GPS,Market,1083927,NON- AIS,,NON-AIS,ANNUAL,65052,PayLater,ACTIVE,ACTIVE,,257,2025-05-03T16:57:55,202505,22-05-2025,3299.0,0.0,Paid
GPS,Market,1038381,NON- AIS,,NON-AIS,ANNUAL,59636,Regular,ACTIVE,ACTIVE,,257,2025-03-11T12:14:11,202503,11-03-2025,3400.0,0.0,Paid
GPS,Market,1038592,NON- AIS,,NON-AIS,ANNUAL,850894,Regular,ACTIVE,ACTIVE,,257,2025-03-11T14:41:07,202503,11-03-2025,3100.0,0.0,Paid
GPS,Market,1090765,NON- AIS,,NON-AIS,ANNUAL,59202,Regular,ACTIVE,ACTIVE,,257,2025-05-13T10:50:19,202505,13-05-2025,3599.0,0.0,Paid
GPS,Market,1119480,NON- AIS,,NON-AIS,ANNUAL,68619,Regular,ACTIVE,ACTIVE,,257,2025-06-18T12:08:06,202506,18-06-2025,3400.0,0.0,Paid
GPS,Market,1044067,NON- AIS,,NON-AIS,ANNUAL,875517,PayLater,ACTIVE,ACTIVE,,257,2025-03-19T11:06:45,202503,19-03-2025,3400.0,0.0,Paid
GPS,Market,1067185,NON- AIS,,NON-AIS,ANNUAL,421298,PayLater,ACTIVE,ACTIVE,,257,2025-04-15T15:10:24,202504,18-04-2025,3100.0,0.0,Paid
GPS,Market,1038866,NON- AIS,,NON-AIS,ANNUAL,417270,Regular,ACTIVE,ACTIVE,,257,2025-03-11T18:40:28,202503,11-03-2025,3400.0,0.0,Paid
GPS,Market,1117131,NON- AIS,,NON-AIS,ANNUAL,61696,Regular,ACTIVE,ACTIVE,,257,2025-06-14T21:51:24,202506,14-06-2025,3400.0,0.0,Paid
GPS,Market,1036672,NON- AIS,,NON-AIS,ANNUAL,477222,Regular,ACTIVE,ACTIVE,,257,2025-03-08T18:29:48,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1057759,NON- AIS,,NON-AIS,ANNUAL,24239,PayLater,ACTIVE,ACTIVE,,257,2025-04-04T19:42:11,202504,26-04-2025,3400.0,0.0,Paid
GPS,Market,1125129,NON- AIS,,NON-AIS,ANNUAL,237480,Regular,ACTIVE,ACTIVE,,257,2025-06-24T16:56:00,202506,24-06-2025,3449.0,0.0,Paid
GPS,Market,1072683,NON- AIS,,NON-AIS,ANNUAL,303439,PayLater,ACTIVE,ACTIVE,,257,2025-04-20T13:13:39,202504,22-04-2025,3400.0,0.0,Paid
GPS,Market,1069073,NON- AIS,,NON-AIS,ANNUAL,695263,Regular,ACTIVE,ACTIVE,,257,2025-04-17T10:50:30,202504,17-04-2025,3299.0,0.0,Paid
GPS,Market,1062264,NON- AIS,,NON-AIS,ANNUAL,60160,PayLater,ACTIVE,ACTIVE,,257,2025-04-10T12:22:52,202504,10-04-2025,3400.0,0.0,Paid
GPS,Market,1075593,NON- AIS,,NON-AIS,ANNUAL,264190,PayLater,ACTIVE,ACTIVE,,257,2025-04-23T16:25:24,202504,23-04-2025,3299.0,0.0,Paid
GPS,Market,1073660,NON- AIS,,NON-AIS,ANNUAL,857914,Regular,ACTIVE,ACTIVE,,257,2025-04-21T17:01:49,202504,21-04-2025,3400.0,0.0,Paid
GPS,Market,1046543,NON- AIS,,NON-AIS,ANNUAL,652317,PayLater,ACTIVE,ACTIVE,,257,2025-03-21T18:09:28,202503,24-03-2025,3400.0,0.0,Paid
GPS,Market,1078003,NON- AIS,,NON-AIS,ANNUAL,531250,Regular,ACTIVE,ACTIVE,,257,2025-04-26T09:54:40,202504,26-04-2025,3400.0,0.0,Paid
GPS,Market,1076345,NON- AIS,,NON-AIS,ANNUAL,532468,PayLater,ACTIVE,ACTIVE,,257,2025-04-24T12:50:05,202504,27-04-2025,3400.0,0.0,Paid
GPS,Market,1120629,NON- AIS,,NON-AIS,ANNUAL,252790,Regular,ACTIVE,ACTIVE,,257,2025-06-19T14:16:02,202506,19-06-2025,3400.0,0.0,Paid
GPS,Market,1127283,NON- AIS,,NON-AIS,ANNUAL,642898,PayLater,ACTIVE,ACTIVE,,257,2025-06-26T20:43:00,202506,29-06-2025,3100.0,0.0,Paid
GPS,Market,1071928,NON- AIS,,NON-AIS,ANNUAL,27364,Regular,ACTIVE,ACTIVE,,257,2025-04-19T14:54:01,202504,19-04-2025,3599.0,0.0,Paid
GPS,Market,1066489,NON- AIS,,NON-AIS,ANNUAL,330717,PayLater,ACTIVE,ACTIVE,,257,2025-04-15T07:32:41,202504,15-04-2025,3400.0,0.0,Paid
GPS,Tele,1058216,NON- AIS,,NON-AIS,ANNUAL,133274,PayLater,ACTIVE,ACTIVE,,257,2025-04-05T13:25:04,202504,05-04-2025,3299.0,0.0,Paid
GPS,Market,1060529,NON- AIS,,NON-AIS,ANNUAL,634423,PayLater,ACTIVE,ACTIVE,,257,2025-04-08T15:24:53,202504,13-04-2025,3299.0,0.0,Paid
GPS,Market,1128496,NON- AIS,,NON-AIS,ANNUAL,45018,Regular,ACTIVE,ACTIVE,,257,2025-06-28T13:18:45,202506,28-06-2025,3400.0,0.0,Paid
GPS,Market,1065353,NON- AIS,,NON-AIS,ANNUAL,560372,PayLater,ACTIVE,ACTIVE,,257,2025-04-13T14:12:15,202504,15-04-2025,3899.0,300.0,Paid
GPS,Market,1092457,NON- AIS,,NON-AIS,ANNUAL,694065,Regular,ACTIVE,ACTIVE,,257,2025-05-15T10:41:53,202505,15-05-2025,3400.0,0.0,Paid
GPS,Tele,1053802,NON- AIS,,NON-AIS,ANNUAL,791775,PayLater,ACTIVE,ACTIVE,,257,2025-03-31T11:14:20,202503,31-03-2025,2650.0,0.0,Paid
GPS,Market,1127285,NON- AIS,,NON-AIS,ANNUAL,642898,PayLater,ACTIVE,ACTIVE,,257,2025-06-26T20:44:52,202506,28-06-2025,3100.0,0.0,Paid
GPS,Market,1077013,NON- AIS,,NON-AIS,ANNUAL,560372,PayLater,ACTIVE,ACTIVE,,257,2025-04-25T09:08:43,202504,29-04-2025,3400.0,0.0,Paid
GPS,Tele,1061814,NON- AIS,,NON-AIS,ANNUAL,826577,Regular,ACTIVE,ACTIVE,,257,2025-04-09T18:03:58,202504,09-04-2025,2650.2,0.0,Paid
GPS,Tele,1048102,NON- AIS,,NON-AIS,ANNUAL,817460,PayLater,ACTIVE,ACTIVE,,257,2025-03-23T17:35:09,202503,23-03-2025,3299.0,0.0,Paid
GPS,Market,1084029,NON- AIS,,NON-AIS,ANNUAL,362658,Regular,ACTIVE,ACTIVE,,257,2025-05-03T18:17:09,202505,03-05-2025,2650.0,0.0,Paid
GPS,Market,1030729,NON- AIS,,NON-AIS,ANNUAL,76264,PayLater,ACTIVE,ACTIVE,,257,2025-03-01T16:18:19,202503,07-03-2025,3000.0,0.0,Paid
GPS,Market,1030033,NON- AIS,,NON-AIS,ANNUAL,36435,Regular,ACTIVE,ACTIVE,,257,2025-03-01T09:47:10,202503,01-03-2025,3400.0,0.0,Paid
GPS,Market,1041263,NON- AIS,,NON-AIS,ANNUAL,80595,PayLater,ACTIVE,ACTIVE,,257,2025-03-15T13:34:50,202503,15-03-2025,3699.0,300.0,Paid
GPS,Market,1127642,NON- AIS,,NON-AIS,ANNUAL,408088,PayLater,ACTIVE,ACTIVE,,257,2025-06-27T13:24:01,202506,27-06-2025,3400.0,300.0,Paid
GPS,Toll,1100409,NON- AIS,,NON-AIS,ANNUAL,47619,Regular,ACTIVE,ACTIVE,,257,2025-05-25T14:10:41,202505,25-05-2025,3400.0,0.0,Paid
GPS,Market,1125726,NON- AIS,,NON-AIS,ANNUAL,822816,PayLater,ACTIVE,ACTIVE,,257,2025-06-25T12:44:41,202506,25-06-2025,3599.0,0.0,Paid
GPS,Market,1065054,NON- AIS,,NON-AIS,ANNUAL,372415,PayLater,ACTIVE,ACTIVE,,257,2025-04-12T19:54:25,202504,12-04-2025,3400.0,0.0,Paid
GPS,Market,1031393,NON- AIS,,NON-AIS,ANNUAL,694065,Regular,ACTIVE,ACTIVE,,257,2025-03-03T10:13:56,202503,03-03-2025,3400.0,0.0,Paid
GPS,Tele,1102711,NON- AIS,,NON-AIS,ANNUAL,901821,PayLater,ACTIVE,ACTIVE,,257,2025-05-28T15:31:49,202505,28-05-2025,3699.0,300.0,Paid
GPS,Market,1054677,NON- AIS,,NON-AIS,ANNUAL,745396,PayLater,ACTIVE,ACTIVE,,257,2025-04-01T14:02:43,202504,01-04-2025,3599.0,0.0,Paid
GPS,Tele,1043478,NON- AIS,,NON-AIS,ANNUAL,456262,PayLater,ACTIVE,ACTIVE,,257,2025-03-18T14:44:41,202503,18-03-2025,3400.0,0.0,Paid
GPS,Market,1119802,NON- AIS,,NON-AIS,ANNUAL,479428,PayLater,ACTIVE,ACTIVE,,257,2025-06-18T15:46:35,202506,18-06-2025,3400.0,0.0,Paid
GPS,Market,1125936,NON- AIS,,NON-AIS,ANNUAL,634423,PayLater,ACTIVE,ACTIVE,,257,2025-06-25T15:14:07,202506,27-06-2025,3299.0,0.0,Paid
GPS,Market,1076742,NON- AIS,,NON-AIS,ANNUAL,859164,PayLater,ACTIVE,ACTIVE,,257,2025-04-24T17:16:15,202504,24-04-2025,3699.0,300.0,Paid
GPS,Market,1106953,NON- AIS,,NON-AIS,ANNUAL,795709,PayLater,ACTIVE,ACTIVE,,257,2025-06-03T09:59:46,202506,03-06-2025,3400.0,0.0,Paid
GPS,Market,1092075,NON- AIS,,NON-AIS,ANNUAL,506771,PayLater,ACTIVE,ACTIVE,,257,2025-05-14T15:22:12,202505,18-05-2025,3400.0,0.0,Paid
GPS,Market,1060458,NON- AIS,,NON-AIS,ANNUAL,16283,Regular,ACTIVE,ACTIVE,,257,2025-04-08T14:44:04,202504,08-04-2025,3400.0,0.0,Paid
GPS,Market,1078916,NON- AIS,,NON-AIS,ANNUAL,280376,Regular,ACTIVE,ACTIVE,,257,2025-04-26T22:11:35,202504,26-04-2025,3400.0,300.0,Paid
GPS,Toll,1123448,NON- AIS,,NON-AIS,ANNUAL,767543,Regular,ACTIVE,ACTIVE,,257,2025-06-22T17:48:20,202506,22-06-2025,3000.0,0.0,Paid
GPS,Market,1037284,NON- AIS,,NON-AIS,ANNUAL,144173,Regular,ACTIVE,ACTIVE,,257,2025-03-10T10:35:31,202503,10-03-2025,3400.0,0.0,Paid
GPS,Market,1039049,NON- AIS,,NON-AIS,ANNUAL,665770,PayLater,ACTIVE,ACTIVE,,257,2025-03-12T11:01:00,202503,17-03-2025,3400.0,0.0,Paid
GPS,Toll,1074416,NON- AIS,,NON-AIS,ANNUAL,267398,Regular,ACTIVE,ACTIVE,,257,2025-04-22T14:34:17,202504,22-04-2025,3699.0,300.0,Paid
GPS,Market,1043888,NON- AIS,,NON-AIS,ANNUAL,722315,Regular,ACTIVE,ACTIVE,,257,2025-03-18T19:19:42,202503,18-03-2025,3400.0,0.0,Paid
GPS,Toll,1074921,NON- AIS,,NON-AIS,ANNUAL,892594,Regular,ACTIVE,ACTIVE,,257,2025-04-23T07:10:58,202504,23-04-2025,3400.0,0.0,Paid
GPS,Market,1047485,NON- AIS,,NON-AIS,ANNUAL,39467,PayLater,ACTIVE,ACTIVE,,257,2025-03-22T16:38:34,202503,25-03-2025,3400.0,0.0,Paid
GPS,Market,1030244,NON- AIS,,NON-AIS,ANNUAL,252790,Regular,GenuineOrder,CANCELLED,,257,2025-03-01T12:04:21,202503,01-03-2025,3699.0,300.0,Paid
GPS,Tele,1095909,NON- AIS,,NON-AIS,ANNUAL,760745,PayLater,CONFIRMED,CONFIRMED,,257,2025-05-19T18:46:23,202505,19-05-2025,3299.0,0.0,Paid
GPS,Tele,1125367,NON- AIS,,NON-AIS,ANNUAL,594168,PayLater,CONFIRMED,CONFIRMED,,257,2025-06-24T19:47:57,202506,25-06-2025,2650.0,0.0,Paid
GPS,Market,1096207,NON- AIS,,NON-AIS,ANNUAL,869858,PayLater,ACTIVE,ACTIVE,,257,2025-05-20T11:56:39,202505,29-05-2025,3400.0,0.0,Paid
GPS,Market,1030216,NON- AIS,,NON-AIS,ANNUAL,922932,Regular,ACTIVE,ACTIVE,,257,2025-03-01T11:48:30,202503,01-03-2025,3400.0,0.0,Paid
GPS,Market,1125698,NON- AIS,,NON-AIS,ANNUAL,699531,Regular,CONFIRMED,CONFIRMED,,257,2025-06-25T12:22:57,202506,25-06-2025,3400.0,0.0,Paid
GPS,Market,1063710,NON- AIS,,NON-AIS,ANNUAL,336473,PayLater,CONFIRMED,CONFIRMED,,257,2025-04-11T16:12:40,202504,12-04-2025,3400.0,0.0,Paid
GPS,Market,1043081,NON- AIS,,NON-AIS,ANNUAL,136000,PayLater,CONFIRMED,CONFIRMED,,257,2025-03-18T10:34:45,202503,22-03-2025,3400.0,0.0,Paid
GPS,Tele,1070310,NON- AIS,,NON-AIS,ANNUAL,254761,PayLater,GenuineOrder,CANCELLED,,257,2025-04-18T12:22:50,202504,18-04-2025,3699.0,300.0,Paid
GPS,Tele,1056650,NON- AIS,,NON-AIS,ANNUAL,742399,PayLater,GenuineOrder,CANCELLED,,257,2025-04-03T17:33:33,202504,03-04-2025,3400.0,0.0,Paid
GPS,Tele,1088271,NON- AIS,,NON-AIS,ANNUAL,594168,PayLater,CONFIRMED,CONFIRMED,,257,2025-05-09T15:39:31,202505,09-05-2025,3599.0,300.0,Paid
GPS,Market,1054507,NON- AIS,,NON-AIS,ANNUAL,56666,PayLater,GenuineOrder,CANCELLED,,257,2025-04-01T12:03:32,202504,12-04-2025,3400.0,0.0,Paid
GPS,Tele,1085497,NON- AIS,,NON-AIS,ANNUAL,594168,PayLater,CONFIRMED,CONFIRMED,,257,2025-05-06T11:32:09,202505,06-05-2025,3599.0,300.0,Paid
GPS,Tele,1128039,NON- AIS,,NON-AIS,ANNUAL,493945,PayLater,CONFIRMED,CONFIRMED,,257,2025-06-27T18:32:42,202506,27-06-2025,2950.0,300.0,Paid
GPS,Market,1088734,NON- AIS,,NON-AIS,ANNUAL,433822,PayLater,ACTIVE,ACTIVE,,257,2025-05-10T11:34:23,202505,10-05-2025,3449.0,0.0,Paid
GPS,Market,1129108,NON- AIS,,NON-AIS,ANNUAL,657622,PayLater,ACTIVE,ACTIVE,,257,2025-06-29T09:57:58,202506,30-06-2025,3000.0,0.0,Paid
GPS,Market,1055617,NON- AIS,,NON-AIS,ANNUAL,811296,Regular,ACTIVE,ACTIVE,,257,2025-04-02T15:18:05,202504,02-04-2025,3400.0,0.0,Paid
GPS,Market,1027688,NON- AIS,,NON-AIS,ANNUAL,807753,PayLater,ACTIVE,ACTIVE,,257,2025-02-26T10:29:46,202503,01-03-2025,3400.0,0.0,Paid
GPS,Market,1055283,NON- AIS,,NON-AIS,ANNUAL,714886,PayLater,ACTIVE,ACTIVE,,257,2025-04-02T12:11:57,202504,30-04-2025,3599.0,0.0,Paid
GPS,Market,1086348,NON- AIS,,NON-AIS,ANNUAL,469360,PayLater,ACTIVE,ACTIVE,,257,2025-05-07T11:38:06,202505,10-05-2025,3400.0,0.0,Paid
GPS,Tele,1060385,NON- AIS,,NON-AIS,ANNUAL,688749,PayLater,ACTIVE,ACTIVE,,257,2025-04-08T14:06:57,202504,08-04-2025,3400.0,0.0,Paid
GPS,Market,1036493,NON- AIS,,NON-AIS,ANNUAL,47749,PayLater,ACTIVE,ACTIVE,,257,2025-03-08T16:22:15,202503,09-03-2025,3400.0,0.0,Paid
GPS,Tele,1069610,NON- AIS,,NON-AIS,ANNUAL,455334,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T15:56:28,202504,17-04-2025,3400.0,0.0,Paid
GPS,Market,1070463,NON- AIS,,NON-AIS,ANNUAL,44405,PayLater,ACTIVE,ACTIVE,,257,2025-04-18T13:59:04,202504,18-04-2025,3899.0,300.0,Paid
GPS,Market,1080270,NON- AIS,,NON-AIS,ANNUAL,680551,Regular,ACTIVE,ACTIVE,,257,2025-04-28T20:28:42,202504,28-04-2025,2500.0,0.0,Paid
GPS,Market,1115691,NON- AIS,,NON-AIS,ANNUAL,64662,PayLater,ACTIVE,ACTIVE,,257,2025-06-13T12:49:57,202506,13-06-2025,3599.0,0.0,Paid
GPS,Market,1070653,NON- AIS,,NON-AIS,ANNUAL,850894,PayLater,ACTIVE,ACTIVE,,257,2025-04-18T15:52:48,202504,19-04-2025,3100.0,0.0,Paid
GPS,Market,1111387,NON- AIS,,NON-AIS,ANNUAL,665544,PayLater,ACTIVE,ACTIVE,,257,2025-06-08T09:42:30,202506,08-06-2025,3749.0,300.0,Paid
GPS,Market,1068784,NON- AIS,,NON-AIS,ANNUAL,688946,PayLater,ACTIVE,ACTIVE,,257,2025-04-16T19:37:21,202504,19-04-2025,2500.0,0.0,Paid
GPS,Market,1081615,NON- AIS,,NON-AIS,ANNUAL,584949,PayLater,ACTIVE,ACTIVE,,257,2025-04-30T16:07:15,202505,01-05-2025,3400.0,0.0,Paid
GPS,Market,1043853,NON- AIS,,NON-AIS,ANNUAL,20816,PayLater,ACTIVE,ACTIVE,,257,2025-03-18T18:40:50,202503,24-03-2025,3599.0,0.0,Paid
GPS,Tele,1034609,NON- AIS,,NON-AIS,ANNUAL,944723,Regular,ACTIVE,ACTIVE,,257,2025-03-06T16:24:16,202503,06-03-2025,3300.0,0.0,Paid
GPS,Market,1075606,NON- AIS,,NON-AIS,ANNUAL,23954,PayLater,ACTIVE,ACTIVE,,257,2025-04-23T16:38:31,202504,30-04-2025,3400.0,0.0,Paid
GPS,Market,1040771,NON- AIS,,NON-AIS,ANNUAL,806735,PayLater,ACTIVE,ACTIVE,,257,2025-03-14T12:14:33,202503,22-03-2025,3299.0,0.0,Paid
GPS,Market,1044739,NON- AIS,,NON-AIS,ANNUAL,691783,PayLater,ACTIVE,ACTIVE,,257,2025-03-19T18:48:43,202503,21-03-2025,3400.0,0.0,Paid
GPS,Market,1071558,NON- AIS,,NON-AIS,ANNUAL,25095,PayLater,ACTIVE,ACTIVE,,257,2025-04-19T11:51:53,202504,21-04-2025,3400.0,0.0,Paid
GPS,Market,1054921,NON- AIS,,NON-AIS,ANNUAL,863924,Regular,ACTIVE,ACTIVE,,257,2025-04-01T17:17:23,202504,01-04-2025,3599.0,0.0,Paid
GPS,Market,1108796,NON- AIS,,NON-AIS,ANNUAL,747119,PayLater,ACTIVE,ACTIVE,,257,2025-06-04T19:28:38,202506,04-06-2025,3400.0,0.0,Paid
GPS,Market,1108822,NON- AIS,,NON-AIS,ANNUAL,68619,Pay999,ACTIVE,ACTIVE,,257,2025-06-04T20:12:12,202506,08-06-2025,3400.0,0.0,Paid
GPS,Market,1070056,NON- AIS,,NON-AIS,ANNUAL,510314,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T22:55:59,202504,19-04-2025,2650.0,0.0,Paid
GPS,Market,1036178,NON- AIS,,NON-AIS,ANNUAL,81143,Regular,ACTIVE,ACTIVE,,257,2025-03-08T13:13:22,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1101828,NON- AIS,,NON-AIS,ANNUAL,38835,Regular,ACTIVE,ACTIVE,,257,2025-05-27T14:55:58,202505,27-05-2025,3299.0,0.0,Paid
GPS,Market,1061469,NON- AIS,,NON-AIS,ANNUAL,560372,PayLater,ACTIVE,ACTIVE,,257,2025-04-09T14:27:40,202504,25-04-2025,3400.0,0.0,Paid
GPS,Market,1107492,NON- AIS,,NON-AIS,ANNUAL,421435,Regular,ACTIVE,ACTIVE,,257,2025-06-03T15:43:38,202506,03-06-2025,3000.0,0.0,Paid
GPS,Market,1045638,NON- AIS,,NON-AIS,ANNUAL,865116,Regular,ACTIVE,ACTIVE,,257,2025-03-20T18:34:36,202503,20-03-2025,3400.0,0.0,Paid
GPS,Market,1073468,NON- AIS,,NON-AIS,ANNUAL,530961,Regular,ACTIVE,ACTIVE,,257,2025-04-21T14:38:50,202504,21-04-2025,3000.0,0.0,Paid
GPS,Market,1058962,NON- AIS,,NON-AIS,ANNUAL,377177,PayLater,ACTIVE,ACTIVE,,257,2025-04-06T15:42:51,202504,16-04-2025,3599.0,0.0,Paid
GPS,Market,1030305,NON- AIS,,NON-AIS,ANNUAL,67315,Regular,ACTIVE,ACTIVE,,257,2025-03-01T12:25:03,202503,01-03-2025,2650.0,0.0,Paid
GPS,Market,1039299,NON- AIS,,NON-AIS,ANNUAL,503278,PayLater,ACTIVE,ACTIVE,,257,2025-03-12T13:37:05,202503,13-03-2025,3899.0,300.0,Paid
GPS,Tele,1042797,NON- AIS,,NON-AIS,ANNUAL,652673,PayLater,ACTIVE,ACTIVE,,257,2025-03-17T17:32:08,202503,17-03-2025,3400.0,0.0,Paid
GPS,Market,1073690,NON- AIS,,NON-AIS,ANNUAL,12654,Regular,ACTIVE,ACTIVE,,257,2025-04-21T17:18:24,202504,21-04-2025,3400.0,0.0,Paid
GPS,Market,1123209,NON- AIS,,NON-AIS,ANNUAL,162409,PayLater,ACTIVE,ACTIVE,,257,2025-06-22T10:52:04,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1036676,NON- AIS,,NON-AIS,ANNUAL,30811,PayLater,ACTIVE,ACTIVE,,257,2025-03-08T18:36:48,202503,19-03-2025,3400.0,0.0,Paid
